,State Name,State,State FIPS,County,County FIPS
696,Illinois,IL,17,Woodford County,203
697,Indiana,IN,18,Adams County,1
698,Indiana,IN,18,Allen County,3
699,Indiana,IN,18,Bartholomew County,5
700,Indiana,IN,18,Benton County,7
701,Indiana,IN,18,Blackford County,9
702,Indiana,IN,18,Boone County,11
703,Indiana,IN,18,Brown County,13
704,Indiana,IN,18,Carroll County,15
705,Indiana,IN,18,Cass County,17
706,Indiana,IN,18,Clark County,19
707,Indiana,IN,18,Clay County,21
708,Indiana,IN,18,Clinton County,23
709,Indiana,IN,18,Crawford County,25
710,Indiana,IN,18,Daviess County,27
711,Indiana,IN,18,Dearborn County,29
712,Indiana,IN,18,Decatur County,31
713,Indiana,IN,18,DeKalb County,33
714,Indiana,IN,18,Delaware County,35
715,Indiana,IN,18,Dubois County,37
716,Indiana,IN,18,Elkhart County,39
717,Indiana,IN,18,Fayette County,41
718,Indiana,IN,18,Floyd County,43
719,Indiana,IN,18,Fountain County,45
720,Indiana,IN,18,Franklin County,47
721,Indiana,IN,18,Fulton County,49
722,Indiana,IN,18,Gibson County,51
723,Indiana,IN,18,Grant County,53
724,Indiana,IN,18,Greene County,55
725,Indiana,IN,18,Hamilton County,57
726,Indiana,IN,18,Hancock County,59
727,Indiana,IN,18,Harrison County,61
728,Indiana,IN,18,Hendricks County,63
729,Indiana,IN,18,Henry County,65
730,Indiana,IN,18,Howard County,67
731,Indiana,IN,18,Huntington County,69
732,Indiana,IN,18,Jackson County,71
733,Indiana,IN,18,Jasper County,73
734,Indiana,IN,18,Jay County,75
735,Indiana,IN,18,Jefferson County,77
736,Indiana,IN,18,Jennings County,79
737,Indiana,IN,18,Johnson County,81
738,Indiana,IN,18,Knox County,83
739,Indiana,IN,18,Kosciusko County,85
740,Indiana,IN,18,LaGrange County,87
741,Indiana,IN,18,Lake County,89
742,Indiana,IN,18,LaPorte County,91
743,Indiana,IN,18,Lawrence County,93
744,Indiana,IN,18,Madison County,95
745,Indiana,IN,18,Marion County,97
746,Indiana,IN,18,Marshall County,99
747,Indiana,IN,18,Martin County,101
748,Indiana,IN,18,Miami County,103
749,Indiana,IN,18,Monroe County,105
750,Indiana,IN,18,Montgomery County,107
751,Indiana,IN,18,Morgan County,109
752,Indiana,IN,18,Newton County,111
753,Indiana,IN,18,Noble County,113
754,Indiana,IN,18,Ohio County,115
755,Indiana,IN,18,Orange County,117
756,Indiana,IN,18,Owen County,119
757,Indiana,IN,18,Parke County,121
758,Indiana,IN,18,Perry County,123
759,Indiana,IN,18,Pike County,125
760,Indiana,IN,18,Porter County,127
761,Indiana,IN,18,Posey County,129
762,Indiana,IN,18,Pulaski County,131
763,Indiana,IN,18,Putnam County,133
764,Indiana,IN,18,Randolph County,135
765,Indiana,IN,18,Ripley County,137
766,Indiana,IN,18,Rush County,139
767,Indiana,IN,18,St. Joseph County,141
768,Indiana,IN,18,Scott County,143
769,Indiana,IN,18,Shelby County,145
770,Indiana,IN,18,Spencer County,147
771,Indiana,IN,18,Starke County,149
772,Indiana,IN,18,Steuben County,151
773,Indiana,IN,18,Sullivan County,153
774,Indiana,IN,18,Switzerland County,155
775,Indiana,IN,18,Tippecanoe County,157
776,Indiana,IN,18,Tipton County,159
777,Indiana,IN,18,Union County,161
778,Indiana,IN,18,Vanderburgh County,163
779,Indiana,IN,18,Vermillion County,165
780,Indiana,IN,18,Vigo County,167
781,Indiana,IN,18,Wabash County,169
782,Indiana,IN,18,Warren County,171
783,Indiana,IN,18,Warrick County,173
784,Indiana,IN,18,Washington County,175
785,Indiana,IN,18,Wayne County,177
786,Indiana,IN,18,Wells County,179
787,Indiana,IN,18,White County,181
788,Indiana,IN,18,Whitley County,183
789,Iowa,IA,19,Adair County,1
790,Iowa,IA,19,Adams County,3
791,Iowa,IA,19,Allamakee County,5
792,Iowa,IA,19,Appanoose County,7
793,Iowa,IA,19,Audubon County,9
794,Iowa,IA,19,Benton County,11
795,Iowa,IA,19,Black Hawk County,13
796,Iowa,IA,19,Boone County,15
797,Iowa,IA,19,Bremer County,17
798,Iowa,IA,19,Buchanan County,19
799,Iowa,IA,19,Buena Vista County,21
800,Iowa,IA,19,Butler County,23
801,Iowa,IA,19,Calhoun County,25
802,Iowa,IA,19,Carroll County,27
803,Iowa,IA,19,Cass County,29
804,Iowa,IA,19,Cedar County,31
805,Iowa,IA,19,Cerro Gordo County,33
806,Iowa,IA,19,Cherokee County,35
807,Iowa,IA,19,Chickasaw County,37
808,Iowa,IA,19,Clarke County,39
809,Iowa,IA,19,Clay County,41
810,Iowa,IA,19,Clayton County,43
811,Iowa,IA,19,Clinton County,45
812,Iowa,IA,19,Crawford County,47
813,Iowa,IA,19,Dallas County,49
814,Iowa,IA,19,Davis County,51
815,Iowa,IA,19,Decatur County,53
816,Iowa,IA,19,Delaware County,55
817,Iowa,IA,19,Des Moines County,57
818,Iowa,IA,19,Dickinson County,59
819,Iowa,IA,19,Dubuque County,61
820,Iowa,IA,19,Emmet County,63
821,Iowa,IA,19,Fayette County,65
822,Iowa,IA,19,Floyd County,67
823,Iowa,IA,19,Franklin County,69
824,Iowa,IA,19,Fremont County,71
825,Iowa,IA,19,Greene County,73
826,Iowa,IA,19,Grundy County,75
827,Iowa,IA,19,Guthrie County,77
828,Iowa,IA,19,Hamilton County,79
829,Iowa,IA,19,Hancock County,81
830,Iowa,IA,19,Hardin County,83
831,Iowa,IA,19,Harrison County,85
832,Iowa,IA,19,Henry County,87
833,Iowa,IA,19,Howard County,89
834,Iowa,IA,19,Humboldt County,91
835,Iowa,IA,19,Ida County,93
836,Iowa,IA,19,Iowa County,95
837,Iowa,IA,19,Jackson County,97
838,Iowa,IA,19,Jasper County,99
839,Iowa,IA,19,Jefferson County,101
840,Iowa,IA,19,Johnson County,103
841,Iowa,IA,19,Jones County,105
842,Iowa,IA,19,Keokuk County,107
843,Iowa,IA,19,Kossuth County,109
844,Iowa,IA,19,Lee County,111
845,Iowa,IA,19,Linn County,113
846,Iowa,IA,19,Louisa County,115
847,Iowa,IA,19,Lucas County,117
848,Iowa,IA,19,Lyon County,119
849,Iowa,IA,19,Madison County,121
850,Iowa,IA,19,Mahaska County,123
851,Iowa,IA,19,Marion County,125
852,Iowa,IA,19,Marshall County,127
853,Iowa,IA,19,Mills County,129
854,Iowa,IA,19,Mitchell County,131
855,Iowa,IA,19,Monona County,133
856,Iowa,IA,19,Monroe County,135
857,Iowa,IA,19,Montgomery County,137
858,Iowa,IA,19,Muscatine County,139
859,Iowa,IA,19,O'Brien County,141
860,Iowa,IA,19,Osceola County,143
861,Iowa,IA,19,Page County,145
862,Iowa,IA,19,Palo Alto County,147
863,Iowa,IA,19,Plymouth County,149
864,Iowa,IA,19,Pocahontas County,151
865,Iowa,IA,19,Polk County,153
866,Iowa,IA,19,Pottawattamie County,155
867,Iowa,IA,19,Poweshiek County,157
868,Iowa,IA,19,Ringgold County,159
869,Iowa,IA,19,Sac County,161
870,Iowa,IA,19,Scott County,163
871,Iowa,IA,19,Shelby County,165
872,Iowa,IA,19,Sioux County,167
873,Iowa,IA,19,Story County,169
874,Iowa,IA,19,Tama County,171
875,Iowa,IA,19,Taylor County,173
876,Iowa,IA,19,Union County,175
877,Iowa,IA,19,Van Buren County,177
878,Iowa,IA,19,Wapello County,179
879,Iowa,IA,19,Warren County,181
880,Iowa,IA,19,Washington County,183
881,Iowa,IA,19,Wayne County,185
882,Iowa,IA,19,Webster County,187
883,Iowa,IA,19,Winnebago County,189
884,Iowa,IA,19,Winneshiek County,191
885,Iowa,IA,19,Woodbury County,193
886,Iowa,IA,19,Worth County,195
887,Iowa,IA,19,Wright County,197
888,Kansas,KS,20,Allen County,1
889,Kansas,KS,20,Anderson County,3
890,Kansas,KS,20,Atchison County,5
891,Kansas,KS,20,Barber County,7
892,Kansas,KS,20,Barton County,9
893,Kansas,KS,20,Bourbon County,11
894,Kansas,KS,20,Brown County,13
895,Kansas,KS,20,Butler County,15
896,Kansas,KS,20,Chase County,17
897,Kansas,KS,20,Chautauqua County,19
898,Kansas,KS,20,Cherokee County,21
899,Kansas,KS,20,Cheyenne County,23
900,Kansas,KS,20,Clark County,25
901,Kansas,KS,20,Clay County,27
902,Kansas,KS,20,Cloud County,29
903,Kansas,KS,20,Coffey County,31
904,Kansas,KS,20,Comanche County,33
905,Kansas,KS,20,Cowley County,35
906,Kansas,KS,20,Crawford County,37
907,Kansas,KS,20,Decatur County,39
908,Kansas,KS,20,Dickinson County,41
909,Kansas,KS,20,Doniphan County,43
910,Kansas,KS,20,Douglas County,45
911,Kansas,KS,20,Edwards County,47
912,Kansas,KS,20,Elk County,49
913,Kansas,KS,20,Ellis County,51
914,Kansas,KS,20,Ellsworth County,53
915,Kansas,KS,20,Finney County,55
916,Kansas,KS,20,Ford County,57
917,Kansas,KS,20,Franklin County,59
918,Kansas,KS,20,Geary County,61
919,Kansas,KS,20,Gove County,63
920,Kansas,KS,20,Graham County,65
921,Kansas,KS,20,Grant County,67
922,Kansas,KS,20,Gray County,69
923,Kansas,KS,20,Greeley County,71
924,Kansas,KS,20,Greenwood County,73
925,Kansas,KS,20,Hamilton County,75
926,Kansas,KS,20,Harper County,77
927,Kansas,KS,20,Harvey County,79
928,Kansas,KS,20,Haskell County,81
929,Kansas,KS,20,Hodgeman County,83
930,Kansas,KS,20,Jackson County,85
931,Kansas,KS,20,Jefferson County,87
932,Kansas,KS,20,Jewell County,89
933,Kansas,KS,20,Johnson County,91
934,Kansas,KS,20,Kearny County,93
935,Kansas,KS,20,Kingman County,95
936,Kansas,KS,20,Kiowa County,97
937,Kansas,KS,20,Labette County,99
938,Kansas,KS,20,Lane County,101
939,Kansas,KS,20,Leavenworth County,103
940,Kansas,KS,20,Lincoln County,105
941,Kansas,KS,20,Linn County,107
942,Kansas,KS,20,Logan County,109
943,Kansas,KS,20,Lyon County,111
944,Kansas,KS,20,McPherson County,113
945,Kansas,KS,20,Marion County,115
946,Kansas,KS,20,Marshall County,117
947,Kansas,KS,20,Meade County,119
948,Kansas,KS,20,Miami County,121
949,Kansas,KS,20,Mitchell County,123
950,Kansas,KS,20,Montgomery County,125
951,Kansas,KS,20,Morris County,127
952,Kansas,KS,20,Morton County,129
953,Kansas,KS,20,Nemaha County,131
954,Kansas,KS,20,Neosho County,133
955,Kansas,KS,20,Ness County,135
956,Kansas,KS,20,Norton County,137
957,Kansas,KS,20,Osage County,139
958,Kansas,KS,20,Osborne County,141
959,Kansas,KS,20,Ottawa County,143
960,Kansas,KS,20,Pawnee County,145
961,Kansas,KS,20,Phillips County,147
962,Kansas,KS,20,Pottawatomie County,149
963,Kansas,KS,20,Pratt County,151
964,Kansas,KS,20,Rawlins County,153
965,Kansas,KS,20,Reno County,155
966,Kansas,KS,20,Republic County,157
967,Kansas,KS,20,Rice County,159
968,Kansas,KS,20,Riley County,161
969,Kansas,KS,20,Rooks County,163
970,Kansas,KS,20,Rush County,165
971,Kansas,KS,20,Russell County,167
972,Kansas,KS,20,Saline County,169
973,Kansas,KS,20,Scott County,171
974,Kansas,KS,20,Sedgwick County,173
975,Kansas,KS,20,Seward County,175
976,Kansas,KS,20,Shawnee County,177
977,Kansas,KS,20,Sheridan County,179
978,Kansas,KS,20,Sherman County,181
979,Kansas,KS,20,Smith County,183
980,Kansas,KS,20,Stafford County,185
981,Kansas,KS,20,Stanton County,187
982,Kansas,KS,20,Stevens County,189
983,Kansas,KS,20,Sumner County,191
984,Kansas,KS,20,Thomas County,193
985,Kansas,KS,20,Trego County,195
986,Kansas,KS,20,Wabaunsee County,197
987,Kansas,KS,20,Wallace County,199
988,Kansas,KS,20,Washington County,201
989,Kansas,KS,20,Wichita County,203
990,Kansas,KS,20,Wilson County,205
991,Kansas,KS,20,Woodson County,207
992,Kansas,KS,20,Wyandotte County,209
993,Kentucky,KY,21,Adair County,1
994,Kentucky,KY,21,Allen County,3
995,Kentucky,KY,21,Anderson County,5
996,Kentucky,KY,21,Ballard County,7
997,Kentucky,KY,21,Barren County,9
998,Kentucky,KY,21,Bath County,11
999,Kentucky,KY,21,Bell County,13
1000,Kentucky,KY,21,Boone County,15
1001,Kentucky,KY,21,Bourbon County,17
1002,Kentucky,KY,21,Boyd County,19
1003,Kentucky,KY,21,Boyle County,21
1004,Kentucky,KY,21,Bracken County,23
1005,Kentucky,KY,21,Breathitt County,25
1006,Kentucky,KY,21,Breckinridge County,27
1007,Kentucky,KY,21,Bullitt County,29
1008,Kentucky,KY,21,Butler County,31
1009,Kentucky,KY,21,Caldwell County,33
1010,Kentucky,KY,21,Calloway County,35
1011,Kentucky,KY,21,Campbell County,37
1012,Kentucky,KY,21,Carlisle County,39
1013,Kentucky,KY,21,Carroll County,41
1014,Kentucky,KY,21,Carter County,43
1015,Kentucky,KY,21,Casey County,45
1016,Kentucky,KY,21,Christian County,47
1017,Kentucky,KY,21,Clark County,49
1018,Kentucky,KY,21,Clay County,51
1019,Kentucky,KY,21,Clinton County,53
1020,Kentucky,KY,21,Crittenden County,55
1021,Kentucky,KY,21,Cumberland County,57
1022,Kentucky,KY,21,Daviess County,59
1023,Kentucky,KY,21,Edmonson County,61
1024,Kentucky,KY,21,Elliott County,63
1025,Kentucky,KY,21,Estill County,65
1026,Kentucky,KY,21,Fayette County,67
1027,Kentucky,KY,21,Fleming County,69
1028,Kentucky,KY,21,Floyd County,71
1029,Kentucky,KY,21,Franklin County,73
1030,Kentucky,KY,21,Fulton County,75
1031,Kentucky,KY,21,Gallatin County,77
1032,Kentucky,KY,21,Garrard County,79
1033,Kentucky,KY,21,Grant County,81
1034,Kentucky,KY,21,Graves County,83
1035,Kentucky,KY,21,Grayson County,85
1036,Kentucky,KY,21,Green County,87
1037,Kentucky,KY,21,Greenup County,89
1038,Kentucky,KY,21,Hancock County,91
1039,Kentucky,KY,21,Hardin County,93
1040,Kentucky,KY,21,Harlan County,95
1041,Kentucky,KY,21,Harrison County,97
1042,Kentucky,KY,21,Hart County,99
1043,Kentucky,KY,21,Henderson County,101
1044,Kentucky,KY,21,Henry County,103
1045,Kentucky,KY,21,Hickman County,105
1046,Kentucky,KY,21,Hopkins County,107
1047,Kentucky,KY,21,Jackson County,109
1048,Kentucky,KY,21,Jefferson County,111
1049,Kentucky,KY,21,Jessamine County,113
1050,Kentucky,KY,21,Johnson County,115
1051,Kentucky,KY,21,Kenton County,117
1052,Kentucky,KY,21,Knott County,119
1053,Kentucky,KY,21,Knox County,121
1054,Kentucky,KY,21,Larue County,123
1055,Kentucky,KY,21,Laurel County,125
1056,Kentucky,KY,21,Lawrence County,127
1057,Kentucky,KY,21,Lee County,129
1058,Kentucky,KY,21,Leslie County,131
1059,Kentucky,KY,21,Letcher County,133
1060,Kentucky,KY,21,Lewis County,135
1061,Kentucky,KY,21,Lincoln County,137
1062,Kentucky,KY,21,Livingston County,139
1063,Kentucky,KY,21,Logan County,141
1064,Kentucky,KY,21,Lyon County,143
1065,Kentucky,KY,21,McCracken County,145
1066,Kentucky,KY,21,McCreary County,147
1067,Kentucky,KY,21,McLean County,149
1068,Kentucky,KY,21,Madison County,151
1069,Kentucky,KY,21,Magoffin County,153
1070,Kentucky,KY,21,Marion County,155
1071,Kentucky,KY,21,Marshall County,157
1072,Kentucky,KY,21,Martin County,159
1073,Kentucky,KY,21,Mason County,161
1074,Kentucky,KY,21,Meade County,163
1075,Kentucky,KY,21,Menifee County,165
1076,Kentucky,KY,21,Mercer County,167
1077,Kentucky,KY,21,Metcalfe County,169
1078,Kentucky,KY,21,Monroe County,171
1079,Kentucky,KY,21,Montgomery County,173
1080,Kentucky,KY,21,Morgan County,175
1081,Kentucky,KY,21,Muhlenberg County,177
1082,Kentucky,KY,21,Nelson County,179
1083,Kentucky,KY,21,Nicholas County,181
1084,Kentucky,KY,21,Ohio County,183
1085,Kentucky,KY,21,Oldham County,185
1086,Kentucky,KY,21,Owen County,187
1087,Kentucky,KY,21,Owsley County,189
1088,Kentucky,KY,21,Pendleton County,191
1089,Kentucky,KY,21,Perry County,193
1090,Kentucky,KY,21,Pike County,195
1091,Kentucky,KY,21,Powell County,197
1092,Kentucky,KY,21,Pulaski County,199
1093,Kentucky,KY,21,Robertson County,201
1094,Kentucky,KY,21,Rockcastle County,203
1095,Kentucky,KY,21,Rowan County,205
1096,Kentucky,KY,21,Russell County,207
1097,Kentucky,KY,21,Scott County,209
1098,Kentucky,KY,21,Shelby County,211
1099,Kentucky,KY,21,Simpson County,213
1100,Kentucky,KY,21,Spencer County,215
1101,Kentucky,KY,21,Taylor County,217
1102,Kentucky,KY,21,Todd County,219
1103,Kentucky,KY,21,Trigg County,221
1104,Kentucky,KY,21,Trimble County,223
1105,Kentucky,KY,21,Union County,225
1106,Kentucky,KY,21,Warren County,227
1107,Kentucky,KY,21,Washington County,229
1108,Kentucky,KY,21,Wayne County,231
1109,Kentucky,KY,21,Webster County,233
1110,Kentucky,KY,21,Whitley County,235
1111,Kentucky,KY,21,Wolfe County,237
1112,Kentucky,KY,21,Woodford County,239
1113,Louisiana,LA,22,Acadia Parish,1
1114,Louisiana,LA,22,Allen Parish,3
1115,Louisiana,LA,22,Ascension Parish,5
1116,Louisiana,LA,22,Assumption Parish,7
1117,Louisiana,LA,22,Avoyelles Parish,9
1118,Louisiana,LA,22,Beauregard Parish,11
1119,Louisiana,LA,22,Bienville Parish,13
1120,Louisiana,LA,22,Bossier Parish,15
1121,Louisiana,LA,22,Caddo Parish,17
1122,Louisiana,LA,22,Calcasieu Parish,19
1123,Louisiana,LA,22,Caldwell Parish,21
1124,Louisiana,LA,22,Cameron Parish,23
1125,Louisiana,LA,22,Catahoula Parish,25
1126,Louisiana,LA,22,Claiborne Parish,27
1127,Louisiana,LA,22,Concordia Parish,29
1128,Louisiana,LA,22,De Soto Parish,31
1129,Louisiana,LA,22,East Baton Rouge Parish,33
1130,Louisiana,LA,22,East Carroll Parish,35
1131,Louisiana,LA,22,East Feliciana Parish,37
1132,Louisiana,LA,22,Evangeline Parish,39
1133,Louisiana,LA,22,Franklin Parish,41
1134,Louisiana,LA,22,Grant Parish,43
1135,Louisiana,LA,22,Iberia Parish,45
1136,Louisiana,LA,22,Iberville Parish,47
1137,Louisiana,LA,22,Jackson Parish,49
1138,Louisiana,LA,22,Jefferson Parish,51
1139,Louisiana,LA,22,Jefferson Davis Parish,53
1140,Louisiana,LA,22,Lafayette Parish,55
1141,Louisiana,LA,22,Lafourche Parish,57
1142,Louisiana,LA,22,La Salle Parish,59
1143,Louisiana,LA,22,Lincoln Parish,61
1144,Louisiana,LA,22,Livingston Parish,63
1145,Louisiana,LA,22,Madison Parish,65
1146,Louisiana,LA,22,Morehouse Parish,67
1147,Louisiana,LA,22,Natchitoches Parish,69
1148,Louisiana,LA,22,Orleans Parish,71
1149,Louisiana,LA,22,Ouachita Parish,73
1150,Louisiana,LA,22,Plaquemines Parish,75
1151,Louisiana,LA,22,Pointe Coupee Parish,77
1152,Louisiana,LA,22,Rapides Parish,79
1153,Louisiana,LA,22,Red River Parish,81
1154,Louisiana,LA,22,Richland Parish,83
1155,Louisiana,LA,22,Sabine Parish,85
1156,Louisiana,LA,22,St. Bernard Parish,87
1157,Louisiana,LA,22,St. Charles Parish,89
1158,Louisiana,LA,22,St. Helena Parish,91
1159,Louisiana,LA,22,St. James Parish,93
1160,Louisiana,LA,22,St. John the Baptist Parish,95
1161,Louisiana,LA,22,St. Landry Parish,97
1162,Louisiana,LA,22,St. Martin Parish,99
1163,Louisiana,LA,22,St. Mary Parish,101
1164,Louisiana,LA,22,St. Tammany Parish,103
1165,Louisiana,LA,22,Tangipahoa Parish,105
1166,Louisiana,LA,22,Tensas Parish,107
1167,Louisiana,LA,22,Terrebonne Parish,109
1168,Louisiana,LA,22,Union Parish,111
1169,Louisiana,LA,22,Vermilion Parish,113
1170,Louisiana,LA,22,Vernon Parish,115
1171,Louisiana,LA,22,Washington Parish,117
1172,Louisiana,LA,22,Webster Parish,119
1173,Louisiana,LA,22,West Baton Rouge Parish,121
1174,Louisiana,LA,22,West Carroll Parish,123
1175,Louisiana,LA,22,West Feliciana Parish,125
1176,Louisiana,LA,22,Winn Parish,127
1177,Maine,ME,23,Androscoggin County,1
1178,Maine,ME,23,Aroostook County,3
1179,Maine,ME,23,Cumberland County,5
1180,Maine,ME,23,Franklin County,7
1181,Maine,ME,23,Hancock County,9
1182,Maine,ME,23,Kennebec County,11
1183,Maine,ME,23,Knox County,13
1184,Maine,ME,23,Lincoln County,15
1185,Maine,ME,23,Oxford County,17
1186,Maine,ME,23,Penobscot County,19
1187,Maine,ME,23,Piscataquis County,21
1188,Maine,ME,23,Sagadahoc County,23
1189,Maine,ME,23,Somerset County,25
1190,Maine,ME,23,Waldo County,27
1191,Maine,ME,23,Washington County,29
1192,Maine,ME,23,York County,31
1193,Maryland,MD,24,Allegany County,1
1194,Maryland,MD,24,Anne Arundel County,3
1195,Maryland,MD,24,Baltimore County,5
1196,Maryland,MD,24,Calvert County,9
1197,Maryland,MD,24,Caroline County,11
1198,Maryland,MD,24,Carroll County,13
1199,Maryland,MD,24,Cecil County,15
1200,Maryland,MD,24,Charles County,17
1201,Maryland,MD,24,Dorchester County,19
1202,Maryland,MD,24,Frederick County,21
1203,Maryland,MD,24,Garrett County,23
1204,Maryland,MD,24,Harford County,25
1205,Maryland,MD,24,Howard County,27
1206,Maryland,MD,24,Kent County,29
1207,Maryland,MD,24,Montgomery County,31
1208,Maryland,MD,24,Prince George's County,33
1209,Maryland,MD,24,Queen Anne's County,35
1210,Maryland,MD,24,St. Mary's County,37
1211,Maryland,MD,24,Somerset County,39
1212,Maryland,MD,24,Talbot County,41
1213,Maryland,MD,24,Washington County,43
1214,Maryland,MD,24,Wicomico County,45
1215,Maryland,MD,24,Worcester County,47
1216,Maryland,MD,24,Baltimore city,510
1217,Massachusetts,MA,25,Barnstable County,1
1218,Massachusetts,MA,25,Berkshire County,3
1219,Massachusetts,MA,25,Bristol County,5
1220,Massachusetts,MA,25,Dukes County,7
1221,Massachusetts,MA,25,Essex County,9
1222,Massachusetts,MA,25,Franklin County,11
1223,Massachusetts,MA,25,Hampden County,13
1224,Massachusetts,MA,25,Hampshire County,15
1225,Massachusetts,MA,25,Middlesex County,17
1226,Massachusetts,MA,25,Nantucket County,19
1227,Massachusetts,MA,25,Norfolk County,21
1228,Massachusetts,MA,25,Plymouth County,23
1229,Massachusetts,MA,25,Suffolk County,25
1230,Massachusetts,MA,25,Worcester County,27
1231,Michigan,MI,26,Alcona County,1
1232,Michigan,MI,26,Alger County,3
1233,Michigan,MI,26,Allegan County,5
1234,Michigan,MI,26,Alpena County,7
1235,Michigan,MI,26,Antrim County,9
1236,Michigan,MI,26,Arenac County,11
1237,Michigan,MI,26,Baraga County,13
1238,Michigan,MI,26,Barry County,15
1239,Michigan,MI,26,Bay County,17
1240,Michigan,MI,26,Benzie County,19
1241,Michigan,MI,26,Berrien County,21
1242,Michigan,MI,26,Branch County,23
1243,Michigan,MI,26,Calhoun County,25
1244,Michigan,MI,26,Cass County,27
1245,Michigan,MI,26,Charlevoix County,29
1246,Michigan,MI,26,Cheboygan County,31
1247,Michigan,MI,26,Chippewa County,33
1248,Michigan,MI,26,Clare County,35
1249,Michigan,MI,26,Clinton County,37
1250,Michigan,MI,26,Crawford County,39
1251,Michigan,MI,26,Delta County,41
1252,Michigan,MI,26,Dickinson County,43
1253,Michigan,MI,26,Eaton County,45
1254,Michigan,MI,26,Emmet County,47
1255,Michigan,MI,26,Genesee County,49
1256,Michigan,MI,26,Gladwin County,51
1257,Michigan,MI,26,Gogebic County,53
1258,Michigan,MI,26,Grand Traverse County,55
1259,Michigan,MI,26,Gratiot County,57
1260,Michigan,MI,26,Hillsdale County,59
1261,Michigan,MI,26,Houghton County,61
1262,Michigan,MI,26,Huron County,63
1263,Michigan,MI,26,Ingham County,65
1264,Michigan,MI,26,Ionia County,67
1265,Michigan,MI,26,Iosco County,69
1266,Michigan,MI,26,Iron County,71
1267,Michigan,MI,26,Isabella County,73
1268,Michigan,MI,26,Jackson County,75
1269,Michigan,MI,26,Kalamazoo County,77
1270,Michigan,MI,26,Kalkaska County,79
1271,Michigan,MI,26,Kent County,81
1272,Michigan,MI,26,Keweenaw County,83
1273,Michigan,MI,26,Lake County,85
1274,Michigan,MI,26,Lapeer County,87
1275,Michigan,MI,26,Leelanau County,89
1276,Michigan,MI,26,Lenawee County,91
1277,Michigan,MI,26,Livingston County,93
1278,Michigan,MI,26,Luce County,95
1279,Michigan,MI,26,Mackinac County,97
1280,Michigan,MI,26,Macomb County,99
1281,Michigan,MI,26,Manistee County,101
1282,Michigan,MI,26,Marquette County,103
1283,Michigan,MI,26,Mason County,105
1284,Michigan,MI,26,Mecosta County,107
1285,Michigan,MI,26,Menominee County,109
1286,Michigan,MI,26,Midland County,111
1287,Michigan,MI,26,Missaukee County,113
1288,Michigan,MI,26,Monroe County,115
1289,Michigan,MI,26,Montcalm County,117
1290,Michigan,MI,26,Montmorency County,119
1291,Michigan,MI,26,Muskegon County,121
1292,Michigan,MI,26,Newaygo County,123
1293,Michigan,MI,26,Oakland County,125
1294,Michigan,MI,26,Oceana County,127
1295,Michigan,MI,26,Ogemaw County,129
1296,Michigan,MI,26,Ontonagon County,131
1297,Michigan,MI,26,Osceola County,133
1298,Michigan,MI,26,Oscoda County,135
1299,Michigan,MI,26,Otsego County,137
1300,Michigan,MI,26,Ottawa County,139
1301,Michigan,MI,26,Presque Isle County,141
1302,Michigan,MI,26,Roscommon County,143
1303,Michigan,MI,26,Saginaw County,145
1304,Michigan,MI,26,St. Clair County,147
1305,Michigan,MI,26,St. Joseph County,149
1306,Michigan,MI,26,Sanilac County,151
1307,Michigan,MI,26,Schoolcraft County,153
1308,Michigan,MI,26,Shiawassee County,155
1309,Michigan,MI,26,Tuscola County,157
1310,Michigan,MI,26,Van Buren County,159
1311,Michigan,MI,26,Washtenaw County,161
1312,Michigan,MI,26,Wayne County,163
1313,Michigan,MI,26,Wexford County,165
1314,Minnesota,MN,27,Aitkin County,1
1315,Minnesota,MN,27,Anoka County,3
1316,Minnesota,MN,27,Becker County,5
1317,Minnesota,MN,27,Beltrami County,7
1318,Minnesota,MN,27,Benton County,9
1319,Minnesota,MN,27,Big Stone County,11
1320,Minnesota,MN,27,Blue Earth County,13
1321,Minnesota,MN,27,Brown County,15
1322,Minnesota,MN,27,Carlton County,17
1323,Minnesota,MN,27,Carver County,19
1324,Minnesota,MN,27,Cass County,21
1325,Minnesota,MN,27,Chippewa County,23
1326,Minnesota,MN,27,Chisago County,25
1327,Minnesota,MN,27,Clay County,27
1328,Minnesota,MN,27,Clearwater County,29
1329,Minnesota,MN,27,Cook County,31
1330,Minnesota,MN,27,Cottonwood County,33
1331,Minnesota,MN,27,Crow Wing County,35
1332,Minnesota,MN,27,Dakota County,37
1333,Minnesota,MN,27,Dodge County,39
1334,Minnesota,MN,27,Douglas County,41
1335,Minnesota,MN,27,Faribault County,43
1336,Minnesota,MN,27,Fillmore County,45
1337,Minnesota,MN,27,Freeborn County,47
1338,Minnesota,MN,27,Goodhue County,49
1339,Minnesota,MN,27,Grant County,51
1340,Minnesota,MN,27,Hennepin County,53
1341,Minnesota,MN,27,Houston County,55
1342,Minnesota,MN,27,Hubbard County,57
1343,Minnesota,MN,27,Isanti County,59
1344,Minnesota,MN,27,Itasca County,61
1345,Minnesota,MN,27,Jackson County,63
1346,Minnesota,MN,27,Kanabec County,65
1347,Minnesota,MN,27,Kandiyohi County,67
1348,Minnesota,MN,27,Kittson County,69
1349,Minnesota,MN,27,Koochiching County,71
1350,Minnesota,MN,27,Lac qui Parle County,73
1351,Minnesota,MN,27,Lake County,75
1352,Minnesota,MN,27,Lake of the Woods County,77
